#;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESC_MONSTER.11;Rumors have begun to spread about my sudden and miraculous recovery, and now there are whispering that the source of my health must be supernatural... and profane.;;;;;;;;;;;;;;
EVTOPTA_MONSTER.11;I must be cautious.;;;;;;;;;;;;;;
EVTNAME_MONSTER.12;Monster found!;;;;;;;;;;;;;;
EVTDESCA_MONSTER.12;After hearing reports of [accused_apostate.GetTitledName]'s nighttime activities, it has become clear that [accused_apostate.GetSheHe] is no human, but rather a vampire, who has sold their soul to [Root.Religion.GetRandomEvilGodName] for immortality and feeds on the blood of the living.;;;;;;;;;;;;;;
EVTDESCB_MONSTER.12;After hearing reports of [accused_apostate.GetTitledName]'s nighttime activities, it has become clear that [accused_apostate.GetSheHe] is no human, but rather a werewolf, who has sold their soul to [Root.Religion.GetRandomEvilGodName] for power and feeds on the flesh of the righteous.;;;;;;;;;;;;;;
EVTOPTA_MONSTER.12;Seize [accused_apostate.GetHerHim]! [accused_apostate.GetSheHeCap] will face [Root.Liege.GetTitle] [Root.Liege.GetFirstName]'s justice.;;;;;;;;;;;;;;
monster_found_tooltip;The monster is revealed;;;;;;;;;;;;;;
EVTOPTB_MONSTER.12;I know who I would rather accuse...;;;;;;;;;;;;;;
EVTNAME_MONSTER.13;Monster found!;;;;;;;;;;;;;;
EVTDESCA_MONSTER.13;I have received some disturbing reports from my [GetFromRelation], [From.GetTitledName].  It appears that [accused_apostate.GetBestName] is a vampire, an immortal creature of [Root.Religion.GetRandomEvilGodName] who preys on the blood of the living.;;;;;;;;;;;;;;
EVTDESCB_MONSTER.13;I have received some disturbing reports from my [GetFromRelation], [From.GetTitledName].  It appears that [accused_apostate.GetBestName] is a werewolf, an vicious creation of [Root.Religion.GetRandomEvilGodName] who preys on the flesh of men.;;;;;;;;;;;;;;
EVTOPTA_MONSTER.13;This monster must be burned at the stake!;;;;;;;;;;;;;;
EVTOPTB_MONSTER.13;Throw them into the dungeon!;;;;;;;;;;;;;;
EVTOPTC_MONSTER.13;Brand them, so all will know what they are.;;;;;;;;;;;;;;
EVTOPTD_MONSTER.13;[From.GetTitledFirstName] must be mistaken.;;;;;;;;;;;;;;
EVTDESC_MONSTER.14;Curse that damned [my_liege.GetLordSpiritualName], [my_liege.job_spiritual.GetFullName]! [my_liege.job_spiritual.GetSheHeCap] and [my_liege.job_spiritual.GetHerHis] posse of [my_liege.job_spiritual.GetReligionWarriorPlural] stormed into my [Root.GetChamber] and cast me in chains, accusing me of of being some unholy monster. Now [my_liege.GetBestName] has decided that I should be burned alive!;;;;;;;;;;;;;;
EVTOPTA_MONSTER.14;[Root.Religion.GetHighGodName], save my soul!;;;;;;;;;;;;;;
EVTDESC_MONSTER.15;After all of my work, I think I've found my true calling.  I will save my realm from the threat these monsters pose to all of us.;;;;;;;;;;;;;;
EVTOPTA_MONSTER.15;Their time is at an end.;;;;;;;;;;;;;;
EVTDESC_MONSTER.16;Curse that damned [my_liege.GetLordSpiritualName], [my_liege.job_spiritual.GetFullName]! [my_liege.job_spiritual.GetSheHeCap] and [my_liege.job_spiritual.GetHerHis] posse of [my_liege.job_spiritual.GetReligionWarriorPlural] stormed into my [Root.GetChamber] and cast me in chains, accusing me of being a predatory monster. Now [my_liege.GetBestName] has decided that I am to rot away in [my_liege.GetHerHis] dungeon!;;;;;;;;;;;;;;
EVTOPTA_MONSTER.16;I will be free, and then you will all pay!;;;;;;;;;;;;;;
EVTDESC_MONSTER.17;Curse that damned [my_liege.GetLordSpiritualName], [my_liege.job_spiritual.GetFullName]! [my_liege.job_spiritual.GetSheHeCap] and [my_liege.job_spiritual.GetHerHis] posse of [my_liege.job_spiritual.GetReligionWarriorPlural] stormed into my [Root.GetChamber] and cast me in chains, accusing me of being a predatory monster.  Now [my_liege.GetSheHe] has ordered me branded, humiliated, and released.;;;;;;;;;;;;;;
EVTOPTA_MONSTER.17;Fortunate, in a way.;;;;;;;;;;;;;;
EVTDESC_MONSTER.18;Curse that damned [my_liege.GetLordSpiritualName], [my_liege.job_spiritual.GetFullName]! [my_liege.job_spiritual.GetSheHeCap] and [my_liege.job_spiritual.GetHerHis] posse of [my_liege.job_spiritual.GetReligionWarriorPlural] stormed into my [Root.GetChamber] and cast me in chains, accusing me of being a monster. Fortunately enough [my_liege.GetBestName] decided that I am to go free - [my_liege.GetFirstName] was evidently convinced of my innocence!;;;;;;;;;;;;;;
EVTOPTA_MONSTER.18;Fortunate.;;;;;;;;;;;;;;
EVTDESCA_MONSTER.19.werewolf;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been caught by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! They spared no time before they burned [From.GetHerHim] at the stake as a werewolf...;;;;;;;;;;;;;;
EVTDESCA_MONSTER.19.vampire;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been caught by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! They spared no time before they burned [From.GetHerHim] at the stake as a vampire...;;;;;;;;;;;;;;
EVTDESCA_MONSTER.19.false;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been falsely arrest by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! They spared no time before they burned [From.GetHerHim] at the stake as a monster...;;;;;;;;;;;;;;
EVTDESCB_MONSTER.19.werewolf;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been caught by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! [From.GetSheHeCap] now rots away in [my_liege.GetTitle] [my_liege.GetFirstName]'s dungeon, accused of being a werewolf...;;;;;;;;;;;;;;
EVTDESCB_MONSTER.19.vampire;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been caught by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! [From.GetSheHeCap] now rots away in [my_liege.GetTitle] [my_liege.GetFirstName]'s dungeon, accused of being a vampire...;;;;;;;;;;;;;;
EVTDESCB_MONSTER.19.false;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been arrested by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! [From.GetSheHeCap] is now falsely imprisoned in [my_liege.GetTitle] [my_liege.GetFirstName]'s dungeon, accused of being some kind of monster...;;;;;;;;;;;;;;
EVTDESCC_MONSTER.19.werewolf;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been caught by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! They used hot irons to brand [From.GetFirstName] as a werewolf, but fortunately they spared [From.GetHerHis] life...;;;;;;;;;;;;;;
EVTDESCC_MONSTER.19.vampire;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been caught by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! They used hot irons to brand [From.GetFirstName] as a vampire, but fortunately they spared [From.GetHerHis] life...;;;;;;;;;;;;;;
EVTDESCC_MONSTER.19.false;Disaster! Your fellow member of [Root.Society.GetName], [From.GetBestName], has been arrested by [my_liege.GetLordSpiritualName] [my_liege.job_spiritual.GetFullName] and [my_liege.job_spiritual.GetHerHis] [my_liege.job_spiritual.GetReligionWarriorPlural]! They used hot irons to falsely brand [From.GetFirstName] as a monster, but fortunately they spared [From.GetHerHis] life...;;;;;;;;;;;;;;
EVTDESC_MONSTER.21;Travelers claiming to be monster hunters have begun riling up the peasants in [Root.GetTitle] and training them to slay vampires and werewolves.;;;;;;;;;;;;;;
EVTOPTA_MONSTER_provmod;This could cause trouble;;;;;;;;;;;;;;
EVTOPTB_MONSTER_provmod;We need to suppress these teachings;;;;;;;;;;;;;;
EVTOPTC_MONSTER_provmod;Arrest them and their trainees.;;;;;;;;;;;;;;
EVTOPTD_MONSTER_provmod;This must be stamped out, no matter the cost.;;;;;;;;;;;;;;
EVTDESC_MONSTER.22;Skilled smiths in [Root.GetTitle] have begun forging and distributing specialized weapons rumors to have the power to slay monsters.;;;;;;;;;;;;;;
EVTDESC_MONSTER.23;There have been increasing rumors of the peasants of [Root.GetTitle] organizing against the throne, claiming that they refuse to bow down to monsters.;;;;;;;;;;;;;;
EVTDESC_MONSTER.24;Riots have begun to break our in [Root.GetTitle], with locals lynching anyone they believe to be a “monster.”  It may not be long before they come for me as well.;;;;;;;;;;;;;;
EVTNAME_MUMMY.1;Egyptian Tombs;;Satanist;;Satanist;;;;;;;;;x;
EVTDESC_MUMMY.1;The Egyptians have many tombs in which they buried their ancestors. Tales say they buried many riches as well.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MUMMY.1;We must investigate.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTB_MUMMY.1;We should not disturb these graves.;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_MUMMY.2;Expedition Lost;;Satanist;;Satanist;;;;;;;;;x;
EVTDESC_MUMMY.2;It has been weeks since the explorers set out to the tombs in search of wealth, but they have not returned.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MUMMY.2;We must have this treasure!;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTB_MUMMY.2;Perhaps it would be best to leave it be.;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_MUMMY.3;Expedition Success;;Satanist;;Satanist;;;;;;;;;x;
EVTDESC_MUMMY.3;Our explorers have returned, having plundered the Egyptian tombs and bringing with them as much gold as they could carry.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MUMMY.3;A worthwhile expedition.;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_MUMMY.4;Mummy Rising;;Satanist;;Satanist;;;;;;;;;x;
EVTDESC_MUMMY.4;The new explorers were never heard from again, and in their place the very dead that occupied the tombs have risen to fight back!;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MUMMY.4;Disaster!;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_MUMMY.5;Rameses Reborn;;Satanist;;Satanist;;;;;;;;;x;
EVTDESC_MUMMY.5;After millenia of slumber, you have returned and taken back the kingdom that is rightfully yours.;;Satanist;;Satanist;;;;;;;;;x;
EVTOPTA_MUMMY.5;As is only right.;;Satanist;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.1;Cursed!;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.1;Ever since you insulted that shaman on the streets, you've been feeling deathly ill, and a hunger like none you've ever experienced...;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.1;Brains?;;;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.2;Form the Horde;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.2;As you succumb to the hunger and lose your last ounce of humanity, you know that just as you led in life, so too shall you lead in death.;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.2;Glory to the Horde!;;;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.3;Faith Lost;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.3;As the curse drains your mind, so too does it drain your faith. You find that you no longer believe in anything but whatever force brought you back from the grave.;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.3;The gods have no power here.;;;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.4;The Horde Grows;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.4;With our recent success, the horde grows in size, and our enemies' dead rise up to join us.;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.4;Glory to the Horde!;;;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.5;Submit to the Horde.;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.5;As your realm and your body crumbles to the plague, you join your join your strength to the all-consuming horde.;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.5;Glory to the Horde!;;;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.6;Plague Spreads;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.6;As the horde spreads over your realm and you are finally defeated, you succumb to the plague yourself.;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.6;Truly, all is lost.;;;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.7;Province Exterminated;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.7;Over the months since conquering this region, numerous civilians have resisted the horde. Now they have faded into obscurity, and most have been turned or wiped out.;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.7;Glory to the Horde!;;;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.8;Province Reclaimed;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.8;In the months since retaking this province from the undead plague, your troops have worked hard to hunt down and exterminate any remnants of it. Finally you can claim some success, and braver colonists from your homeland have begun to move into the now-empty homes and castles here.;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.8;Excellent.;;;;Satanist;;;;;;;;;x;
EVTNAME_ZOMBIE.9;Zombie law change;;;;Satanist;;;;;;;;;x;
EVTDESC_ZOMBIE.9;You lead an army of undead and there are no limits to your authority.;;;;Satanist;;;;;;;;;x;
EVTOPTA_ZOMBIE.9;Excellent.;;;;Satanist;;;;;;;;;x;
EVTDSC_RIP_5060_ZOMBIE;For some time now my [GetFromRelation], [From.GetTitledFirstName], has been overcome with bodily pains. I have now been informed that the symptoms are due to a plague that controls the body after death.;;;;;;;;;;;;;;
EVTDESCZOMBIE.11;Your body is full of strange aches and pains as if your body was dying with every breath yet would continue on without you.  You have contracted the plague of the living death.;;;;;;;;;;;;;;
EVTDESCZOMBIE.13;As your heart beats its last, your pain begins to subside.  Thought fades from your mind, and what remains naught but a hunger.;;;;;;;;;;;;;;
EVTOPTAZOMBIE.14;...;;;;;;;;;;;;;;
EVTNAME_MAGIC.1;Assassination Plot;;;;;;;;;;;;;;
EVTDESC_MAGIC.1;One taste of the Poisoned Apple and the victim's eyes will close forever in the Sleeping Death.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.1;I'll go myself in a disguise so complete no one will ever suspect.;;;;;;;;;;;;;;
EVTTOOLTIP_MAGIC.1;Give the victim a cursed apple.;;;;;;;;;;;;;;
EVTOPTB_MAGIC.1;I'd prefer something that kills right away.;;;;;;;;;;;;;;
EVTNAME_MAGIC.2;An upsetting meal;;;;;;;;;;;;;;
EVTDESC_MAGIC.2;A wonderful feast! Boiled beef, roast fowl, wheat bread... and look, fresh apples!;;;;;;;;;;;;;;
EVTOPTA_MAGIC.2;I think there was something wrong with that apple...;;;;;;;;;;;;;;
EVTOPTB_MAGIC.2;Only a little, I'm not hungry.;;;;;;;;;;;;;;
EVTNAME_MAGIC.3;Assassination Detected;;;;;;;;;;;;;;
EVTDESC_MAGIC.3;[target_victim.GetTitledName] is dead, but not without incident.  Someone found that the death was caused by the apples I brought – they know I'm the killer.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.3;I'm not sure if I won or lost.;;;;;;;;;;;;;;
EVTNAME_MAGIC.4;Poison!;;;;;;;;;;;;;;
EVTDESC_MAGIC.4;Poison! My body is growing numb, but as my sight fades, I die loudly cursing my killer's name!;;;;;;;;;;;;;;
EVTOPT_MAGIC.4;Curse that sorcerer, [FromFrom.GetTitledFirstName]!;;;;;;;;;;;;;;
EVTNAME_MAGIC.5;Assassination Detected;;;;;;;;;;;;;;
EVTDESC_MAGIC.5;After eating the apple. [target_victim.GetTitledName] has fallen into a deep slumber.  Unfortunately, the apple acted too fast and people know this is my fault;;;;;;;;;;;;;;
EVTOPTA_MAGIC.5;[target_victim.GetSheHeCap] didn't even have the courtesy  to die first.;;;;;;;;;;;;;;
EVTNAME_MAGIC.6;Poison!;;;;;;;;;;;;;;
EVTDESC_MAGIC.6;Poison! I can feel myself losing consciousness, but I know who is  to blame – that vile magician [FromFrom.GetTitledName]!;;;;;;;;;;;;;;
EVTOPT_MAGIC.6;Curse that sorcerer, [FromFrom.GetTitledFirstName]!;;;;;;;;;;;;;;
EVTDESC_MAGIC.7;Success! The curse has ended the life of [From.GetTitledName]. [From.GetSubjectPronounCap] died not knowing the name of [From.GetPossPronoun] killer.;;;;;;;;;;;;;;
EVTOPT_MAGIC.7;[From.GetHerHisCap] breath will still, [From.GetHerHis] blood congeal...;;;;;;;;;;;;;;
EVTDESC_MAGIC.8;Poison! My body is growing numb. Someone, please help me! [Root.Religion.GetRandomGodNameCap]...;Du poison ! Mon corps est tout engourdi. S'il vous plaît, j'ai besoin d'aide ! [Root.Religion.GetRandomGodNameCap]...;Gift! Mein Körper wird allmählich völlig taub. Helft mir bitte! [Root.Religion.GetRandomGodNameCap]...;;¡Veneno! Mi cuerpo se entumece. ¡Que alguien me ayude! [Root.Religion.GetRandomGodNameCap]...;;;;;;;;;;
EVTOPT_MAGIC.8;Who would hate me so?;Qui me déteste tant pour vouloir m'empoisonner ?;Wer hasst mich nur so?;;¿Quién podría odiarme tanto?;;;;;;;;;;
EVTDESC_MAGIC.9;Success! [From.GetName] has eaten the apple and fallen into a deep sleep.  No one suspects a thing.;;;;;;;;;;;;;;
EVTOPT_MAGIC.9;Behold, the Sleeping Death.;;;;;;;;;;;;;;
EVTDESC_MAGIC.10;Poison! I can barely keep my eyes open. Someone, please help me! [Root.Religion.GetRandomGodNameCap]...;;;;;;;;;;;;;;
EVTOPT_MAGIC.10;Was it something I ate?;;;;;;;;;;;;;;
EVTDESC_MAGIC.11;[target_victim.GetTitledFirstName] didn't even take a bite.  [target_victim.GetSheHeCap] has escaped unharmed.;;;;;;;;;;;;;;
EVTOPT_MAGIC.11;[target_victim.GetSheHeCap] knows... Wait, [target_victim.GetSheHe] just wasn't hungry.;;;;;;;;;;;;;;
EVTDESC_MAGIC.12;There was something very suspicious about the food served today.  Is someone trying to murder me?;;;;;;;;;;;;;;
EVTOPT_MAGIC.12;Who would hate me so?;;;;;;;;;;;;;;
EVTDESC_MAGIC.13;[target_victim.GetTitledFirstName] was suspicious of the apple and had a [target_victim.Religion.GetPriestTitle] look at it.  They found the enchantment and revealed my identity!;;;;;;;;;;;;;;
EVTOPT_MAGIC.13;This is bad...;C'est une catastrophe...;Das ist schlecht...;;Malas noticias...;;;;;;;;;;
EVTDESC_MAGIC.14;A poisoned apple? What is this, a fairy tale?;;;;;;;;;;;;;;
EVTOPT_MAGIC.14;[FromFrom.GetTitledFirstName] is surely guilty!;;;;;;;;;;;;;;
EVTDESC_MAGIC.15;In my studies, I've had some inspiration – A cursed apple.  While it doesn't always cause death, eternal slumber is the next best thing.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.15;We'll see who's the fairest of them all.;;;;;;;;;;;;;;
EVTOPTB_MAGIC.15;I'll need some funds first.;;;;;;;;;;;;;;
EVTOPTC_MAGIC.15;I should pick something more lethal;;;;;;;;;;;;;;
EVTTOOLTIP_MAGIC.15;Tell [This.GetTitledName] of the idea to kill [This.PlotTarget.GetTitledName];;;;;;;;;;;;;;
EVTTOOLTIPB_MAGIC.15;Ask [This.GetTitledName] for funds to kill [This.PlotTarget.GetTitledName];;;;;;;;;;;;;;
EVTDESC_MAGIC.16;My co-conspirator, [From.GetTitledName], has let me know that [Root.PlotTarget.GetTitledName] will be fed a poisoned apple at an upcoming feast.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.16;Death or eternal slumber. Both good.;;;;;;;;;;;;;;
EVTTOOLTIP_MAGIC.16;Approve the plan.;Approuver le plan;Stimmt dem Plan zu;;Aprobar el plan;;;;;;;;;;
EVTDESC_MAGIC.17;My co-conspirator, [From.GetTitledName],will use magic to curse [Root.PlotTarget.GetTitledName] at an upcoming banquet, but magic always comes with a price. In this case, gold.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.17;Very well – death or eternal sleep are both good.;;;;;;;;;;;;;;
EVTOPTB_MAGIC.17;It isn't worth it to mere sleep.;;;;;;;;;;;;;;
EVTTOOLTIP_MAGIC.17;Inform [This.GetTitledName] that I will not pay;;;;;;;;;;;;;;
EVTDESC_MAGIC.18;[From.GetTitledName] approves of my idea to curse [From.PlotTarget.GetTitledName] with an enchanted apple.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.18;Make the preparations;Procéder aux préparatifs.;Vorbereitungen treffen;;Realizar los preparativos;;;;;;;;;;
EVTTOOLTIP_MAGIC.18;Poison [This.GetTitledName] at the feast next month;;;;;;;;;;;;;;
EVTDESC_MAGIC.19;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will eat the enchanted apple at a feast in one month.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.19;Classic!;Un grand classique !;Klassisch!;;¡Clásico!;;;;;;;;;;
EVTDESC_MAGIC.20;[From.GetTitledName] has sent me the necessary funds to curse [From.PlotTarget.GetTitledName]...;[From.GetTitledName] m'a envoyé l'argent nécessaire pour maudire [From.PlotTarget.GetTitledName]...;;;;;;;;;;;;;
EVTDESC_MAGIC.21;[From.GetTitledName] has refused to pay the cost of my magic.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.21;It was worth asking.  I'll do it anyway.;;;;;;;;;;;;;;
EVTOPTB_MAGIC.21;Then [From.GetSheHe]'ll get what [From.GetSheHe] paid for. Nothing.;;;;;;;;;;;;;;
EVTDESC_MAGIC.22;Cast which aura?;;;;;;;;;;;;;;
EVTOPTA_MAGIC.22;Aura of Intimidation;;;;;;;;;;;;;;
EVTTTA_MAGIC.22;Improve martial skill and siege damage at the cost of diplomacy;;;;;;;;;;;;;;
EVTOPTB_MAGIC.22;Aura of Presence;;;;;;;;;;;;;;
EVTTTB_MAGIC.22;Improve people's opinion at the cost of intrigue;;;;;;;;;;;;;;
EVTOPTC_MAGIC.22;Aura of Shadows;;;;;;;;;;;;;;
EVTTTC_MAGIC.22;Improve intrigue at the cost of diplomacy;;;;;;;;;;;;;;
EVTOPTD_MAGIC.22;Cast something else;;;;;;;;;;;;;;
EVTTTD_MAGIC.22;Receive more options.;;;;;;;;;;;;;;
EVTOPTA_MAGIC.23;Aura of Majesty;;;;;;;;;;;;;;
EVTTTA_MAGIC.23;Gain prestige at the cost of piety;;;;;;;;;;;;;;
EVTOPTB_MAGIC.23;Aura of Valor;;;;;;;;;;;;;;
EVTTTB_MAGIC.23;Improve personal combat at the cost of military leadership;;;;;;;;;;;;;;
EVTOPTC_MAGIC.23;Aura of The People;;;;;;;;;;;;;;
EVTTTC_MAGIC.23;Reduce revolt risk at the cost of vassal opinion;;;;;;;;;;;;;;
EVTOPTD_MAGIC.23;Cancel;;;;;;;;;;;;;;
EVTTTD_MAGIC.23;Don't cast a spell.;;;;;;;;;;;;;;
EVTDESCMAGIC.31;The spell is cast.  From within the bounds of the mystic circle spouts of torrent of flame and inside stands a young dragon wearing what appears to be a dragon's version of the vestments of a steward;;;;;;;;;;;;;;
EVTOPTAMAGIC.31;A dragon steward? That works.;;;;;;;;;;;;;;
EVTDESCMAGIC.32;The spell is cast.  As a chill takes hold over the room, a huge man in heavy armor stands in the circle.  He towers over you, head brushing against the ceiling.;;;;;;;;;;;;;;
EVTOPTAMAGIC.32;This giant will make my enemies tremble.;;;;;;;;;;;;;;
EVTDESCMAGIC.33;Before the spell is even completed, a man appears before you to answer your summons with an offer of contract.  This creature of skill and power will serve you faithfully for four and twenty year, until at the last day's final bell, you will return with him, your soul consigned to hell.;;;;;;;;;;;;;;
EVTOPTAMAGIC.33;Who snares the devil holds him tight.;;;;;;;;;;;;;;
EVTOPTBMAGIC.33;This price is too steep. Begone!;;;;;;;;;;;;;;
EVTDESCMAGIC.34;Completing the spell, a stillness comes over the room, until the door bursts forth and a grim specter moves in, drawing a chain clasped around its middle, long and winding locked to cash boxes, padlocks, ledgers, deeds, and steel purses.;;;;;;;;;;;;;;
EVTOPTAMAGIC.34;So, I take it this specter's good with money?;;;;;;;;;;;;;;
EVTDESCMAGIC.35;When the spell was complete, immediately a frightful genie rose out of the earth, saying “What wouldst thou with me? I am the slave of the summoner and will obey thee in all things”;;;;;;;;;;;;;;
EVTOPTAMAGIC.35;I'm sure I can find a use for you.;;;;;;;;;;;;;;
EVTDESCMAGIC.36;When the smoke and lights of the summoning cleared, before me stood a strange, inhuman man.  He claimed to have been a general in service to King Solomon and now offers his service to me.;;;;;;;;;;;;;;
EVTOPTAMAGIC.36;Impressive credentials.;;;;;;;;;;;;;;
EVTDESCMAGIC.37;The spell is complete. Before you stands a form neither fully human nor wolf, but some dire mix of both. It lunges at you, but is stopped my the spell.;;;;;;;;;;;;;;
EVTOPTAMAGIC.37;Heel!;;;;;;;;;;;;;;
EVTDESCMAGIC.38;The spell finishes.  Before me stands a soldier in full armor, yet he is not entirely there – you feel that if you were to reach out, your hand would pass right through him.;;;;;;;;;;;;;;
EVTOPTAMAGIC.38;A soldier that doesn't fear death...;;;;;;;;;;;;;;
EVTDESCMAGIC.39;When the spell completed, a body appeared before you, pale and unmoving. At first you though the spell had failed and summoned a corpse until it stood up;;;;;;;;;;;;;;
EVTOPTAMAGIC.39;A success!;;;;;;;;;;;;;;
EVTDESCMAGIC.40;When the spell completed, a man appeared before you in simple robes.  He claimed to be son of god, here to save you.;;;;;;;;;;;;;;
EVTOPTAMAGIC.40;The church won't like this, but I can make this work.;;;;;;;;;;;;;;
EVTDESCMAGIC.41;When the spell finished, a man stood before you with a vacant stare and rotting flesh.  There was no mistaking this man for anything but a corpse save for one fact – he still moves.;;;;;;;;;;;;;;
EVTOPTAMAGIC.41;The start of an army of the moving dead?;;;;;;;;;;;;;;
EVTDESCMAGIC.43;It has been twenty-four years, yet it still feels too soon.  [mephisto.GetFirstName] has come to me to collect what is owed.  There's no where I can flee that he can't follow and no way I can fight him.;;;;;;;;;;;;;;
EVTOPTAMAGIC.43;Please.  I don't want to die...;;;;;;;;;;;;;;
EVTDESCMAGIC.45;The spell is complete, but I think something went wrong.  A dragon appeared before me, but seemed unfettered by the spell.  He simply looked on me with disdain and walked out of the circle.;;;;;;;;;;;;;;
EVTOPTAMAGIC.45;I have a bad feeling about this;;;;;;;;;;;;;;
EVTDESCMAGIC.46;The spell is complete, but I think something went wrong.  A man appeared before me, but when I tried to give him orders, he just laughed and vanished in a cloud of black smoke.;;;;;;;;;;;;;;
EVTOPTAMAGIC.46;That's rarely a good sign.;;;;;;;;;;;;;;
EVTDESCMAGIC.47;The spell is complete, but I think something went wrong.  The person before me wore foreign clerical vestments and was unhindered by the bonds the spell should have place and simply left with a scowl;;;;;;;;;;;;;;
EVTOPTAMAGIC.47;They could cause trouble;;;;;;;;;;;;;;
EVTDESCMAGIC.48;The spell is complete, but I think something went wrong.  A wolf appeared before me and lunged at me, unhindered by the magical protections. Its claws and teeth sunk in painfully, but I managed to thow it off and it ran away.;;;;;;;;;;;;;;
EVTOPTAMAGIC.48;This is bad. This is really bad.;;;;;;;;;;;;;;
EVTDESCMAGIC.49;The spell is complete, but I think something went wrong.  Instead of some powerful creature, a weak peasent appeared, seemingly sickly and unwell.;;;;;;;;;;;;;;
